booking_id,hotel_type,lead_time,room_price,payment_type,customer_type,booking_channel,cancellation_status,cancellation_reason
2981,City,12,5826,Pay at Hotel,New,Website,1,Payment Failure
2982,Resort,56,1813,Pay at Hotel,Returning,Website,1,No Show
2983,Resort,59,3502,Prepaid,Returning,Agent,1,Change of Plan
2984,Resort,25,1627,Prepaid,New,Website,1,Price Issue
2985,Budget,13,5246,Pay at Hotel,Returning,Website,1,Change of Plan
2986,Budget,30,2824,Pay at Hotel,New,Agent,1,Better Alternative
2987,Resort,53,1098,Prepaid,New,App,1,Payment Failure
2988,Budget,3,2665,Prepaid,New,Website,0,Not Cancelled
2989,City,59,4816,Prepaid,Returning,Agent,1,Change of Plan
2990,City,38,2911,Prepaid,New,Agent,1,Change of Plan
2991,Resort,7,1554,Prepaid,New,App,0,Not Cancelled
2992,City,24,1569,Pay at Hotel,New,Website,1,Change of Plan
2993,Resort,12,4535,Prepaid,Returning,Website,0,Not Cancelled
2994,Resort,31,2038,Prepaid,Returning,Website,1,Better Alternative
2995,City,58,5729,Prepaid,Returning,Agent,1,Better Alternative
2996,Budget,37,3013,Prepaid,New,Website,1,Price Issue
2997,City,37,2706,Prepaid,Returning,Website,1,Change of Plan
2998,City,55,2364,Pay at Hotel,Returning,Website,1,Price Issue
2999,Resort,27,2018,Prepaid,New,Website,1,No Show
3000,Resort,52,5401,Pay at Hotel,New,App,1,Better Alternative
